token,date,amount
imBTC,3/18/2020,-1000000000
imBTC,3/19/2020,25880161
imBTC,3/19/2020,-1500000000
imBTC,3/19/2020,50000000
imBTC,3/19/2020,-608476837
imBTC,3/20/2020,49900000
imBTC,3/20/2020,-17055152
imBTC,3/20/2020,13242317
imBTC,3/20/2020,353361830
imBTC,3/20/2020,200000000
imBTC,3/20/2020,200000000
imBTC,3/20/2020,300000000
imBTC,3/20/2020,-2874304
imBTC,3/21/2020,-960000000
imBTC,3/21/2020,400000000
imBTC,3/22/2020,400000000
imBTC,3/22/2020,309950000
imBTC,3/22/2020,-1103151
imBTC,3/22/2020,-5228985
imBTC,3/22/2020,18000000
imBTC,3/22/2020,389960000
imBTC,3/22/2020,2949927
imBTC,3/22/2020,-700000000
imBTC,3/23/2020,399960000
imBTC,3/23/2020,-5003995
imBTC,3/23/2020,-299160000
imBTC,3/23/2020,3850732
imBTC,3/23/2020,379950000
imBTC,3/24/2020,-900000000
imBTC,3/24/2020,7000000
imBTC,3/24/2020,-16949000
imBTC,3/24/2020,3219439
imBTC,3/24/2020,206338580
imBTC,3/25/2020,629950000
imBTC,3/25/2020,400000000
imBTC,3/25/2020,899950000
imBTC,3/25/2020,1499950000
imBTC,3/25/2020,400000000
imBTC,3/25/2020,999950000
imBTC,3/25/2020,-99000000
imBTC,3/25/2020,1299950000
imBTC,3/25/2020,-2000000000
imBTC,3/25/2020,36037447
imBTC,3/26/2020,200000000
imBTC,3/26/2020,699950000
imBTC,3/26/2020,400000000
imBTC,3/26/2020,-99999900
imBTC,3/26/2020,-99000000
imBTC,3/26/2020,-99900000
imBTC,3/26/2020,-99000000
imBTC,3/26/2020,-6510768
imBTC,3/26/2020,-1000000000
imBTC,3/27/2020,-750000000
imBTC,3/27/2020,99992570
imBTC,3/27/2020,-2343328775
imBTC,3/27/2020,-10000000
imBTC,3/27/2020,1000000
imBTC,3/27/2020,-1000000000
imBTC,3/28/2020,-99900000
imBTC,3/28/2020,400000000
imBTC,3/28/2020,799960000
imBTC,3/28/2020,200000000
imBTC,3/28/2020,-99990000
imBTC,3/28/2020,799960000
imBTC,3/28/2020,10028115
imBTC,3/28/2020,-318540866
imBTC,3/29/2020,-10539837
imBTC,3/29/2020,20000000
imBTC,3/29/2020,19990000
imBTC,3/29/2020,400000000
imBTC,3/30/2020,1999995000
imBTC,3/30/2020,700000000
imBTC,3/30/2020,200000000
imBTC,3/30/2020,-10000000
imBTC,3/30/2020,-6259371
imBTC,3/30/2020,-3000000000
imBTC,3/30/2020,-1500000000
imBTC,3/30/2020,-1000000000
imBTC,3/30/2020,-10000000
imBTC,3/30/2020,-400000000
imBTC,3/30/2020,10000000
